"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jan 29 20:33:45 UTC 2026","Thu Jan 29 20:33:45 UTC 2026","0","","ubuntu1804-container","","","","QA 1275","PCP QA Test No. 1275

pmlogger -C checkout ... man page check ... see qa/687 for

non-man page parts of this test



Copyright (c) 2018,2020 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:49:29 UTC 2026","Thu Jan 29 20:49:29 UTC 2026","0","","ubuntu2004-container","","","","QA 1646","PCP QA Test No. 1646

testing for fix-exports script ... this is not part of shipped PCP,

I'm just leveraging the QA infrastructure



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:00:57 UTC 2026","Thu Jan 29 20:01:12 UTC 2026","15000","","ubuntu2004-container","","","","QA 703","PCP QA Test No. 703

weblog PMDA install/remove test



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:56:41 UTC 2026","Thu Jan 29 20:56:41 UTC 2026","0","","ubuntu1804-container","","","","QA 1805","PCP QA Test No. 1805

Exercise Linux /proc/net/netstat MPTCP and TCP metrics



Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:43:18 UTC 2026","Thu Jan 29 19:43:19 UTC 2026","1000","","ubuntu1804-container","","","","QA 495","PCP QA Test No. 495

pmlogrewrite metric rule, indom clause - exercise all options



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:49:19 UTC 2026","Thu Jan 29 19:49:47 UTC 2026","28000","","ubuntu1804-i386-container","","","","QA 558","PCP QA Test No. 558

pmie problems where metrics initially available and later become

unavailable



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:27:01 UTC 2026","Thu Jan 29 20:27:02 UTC 2026","1000","","ubuntu1804-container","","","","QA 1185","PCP QA Test No. 1185

Exercise pmrep archive creation with help texts.



Copyright (c) 2020 Red Hat.



"
"passed","Thu Jan 29 20:12:56 UTC 2026","Thu Jan 29 20:13:27 UTC 2026","31000","","ubuntu1804-i386-container","","","","QA 841","PCP QA Test No. 841

Exercise slow_python PMDA connect_pmcd() method - Python variant

[see also qa/763 for the Perl version]



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:53:35 UTC 2026","Thu Jan 29 19:53:37 UTC 2026","2000","","ubuntu1804-container","","","","QA 620","PCP QA Test No. 620

valgrind checkout for pmlogsize



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:59:54 UTC 2026","Thu Jan 29 20:00:18 UTC 2026","24000","","ubuntu1804-i386-container","","","","QA 657","PCP QA Test No. 657

checks pmdadm functionality

Requires dmsetup utility to be installed, else the test will

not run (PMDA will fail to install).



Copyright (c) 2015 Red Hat, Inc. All Rights Reserved.



seq=`basename $0`

"
"passed","Thu Jan 29 20:27:35 UTC 2026","Thu Jan 29 20:27:38 UTC 2026","3000","","debian11-container","","","","QA 1090","PCP QA Test No. 1090

Reproduce https://github.com/performancecopilot/pcp/issues/14

originally, but since then exercises context re-connection in

the PMWEBAPI.



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.

Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 20:41:02 UTC 2026","Thu Jan 29 20:41:14 UTC 2026","12000","","ubuntu2004-container","","","","QA 1459","PCP QA Test No. 1459

pmlogrewrite - metric value change rules



valgrind variant, see qa/1454 for the non-valgrind variant



check-group-include: pmlogrewrite pmdumplog



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:42:18 UTC 2026","Thu Jan 29 20:42:21 UTC 2026","3000","","ubuntu2004-container","","","","QA 1491","PCP QA Test No. 1491

Basic pmcheck exercising



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:01:14 UTC 2026","Thu Jan 29 20:01:30 UTC 2026","16000","","debian11-container","","","","QA 648","PCP QA Test No. 648

Extended testing of multi-file MMV instances



Copyright (c) 2009 Aconex.  All Rights Reserved.



"
"passed","Thu Jan 29 20:19:37 UTC 2026","Thu Jan 29 20:19:37 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 949","PCP QA Test No. 949

Exercise bug in creating timespec objects via pmapi.py.



Copyright (c) 2016 Red Hat.



"
"skipped","Thu Jan 29 20:30:48 UTC 2026","Thu Jan 29 20:30:48 UTC 2026","0","","ubuntu1804-container","","","","QA 1212","PCP QA Test No. 1212

Exercise pmseries query parser error handling.



Copyright (c) 2019 Red Hat.



"
"skipped","Thu Jan 29 20:19:26 UTC 2026","Thu Jan 29 20:19:27 UTC 2026","1000","","ubuntu1804-container","","","","QA 1061","PCP QA Test No. 1061

Testing pmdalio



Copyright (c) 2017 Red Hat Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:17:19 UTC 2026","Thu Jan 29 19:17:37 UTC 2026","18000","","ubuntu1804-i386-container","","","","QA 182","PCP QA Test No. 182

pmlogger gets SIGPIPE if pmlc goes away unexpectedly



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:07:14 UTC 2026","Thu Jan 29 20:07:21 UTC 2026","7000","","debian11-container","","","","QA 707","PCP QA Test No. 707

Exercise python PMAPI layer - basic archive tests



Copyright (c) 2012-2014 Red Hat.



"
"passed","Thu Jan 29 20:52:38 UTC 2026","Thu Jan 29 20:52:43 UTC 2026","5000","","ubuntu1804-i386-container","","","","QA 1519","PCP QA Test No. 1519

SUSE Issue B)

	__pmDecodeCreds() Accesses `numcreds` Even if There is not

	Enough Data



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.

Copyright (c) 2024 Matthias Gerstner.  All Rights Reserved.



"
"passed","Thu Jan 29 19:00:33 UTC 2026","Thu Jan 29 19:00:34 UTC 2026","1000","","ubuntu2004-container","","","","QA 018","PCP QA Test No. 018

Check pmcd value malloc result



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 21:02:52 UTC 2026","Thu Jan 29 21:02:52 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1837","PCP QA Test No. 1837

Exercise PMWEBAPI handling server OPTIONS and TRACE.



Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:18:24 UTC 2026","Thu Jan 29 20:18:30 UTC 2026","6000","","ubuntu1804-container","","","","QA 1000","PCP QA Test No. 1000

pmdumptext segv

https://bugzilla.redhat.com/show_bug.cgi?id=1131779



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:32:31 UTC 2026","Thu Jan 29 20:32:31 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1197","PCP QA Test No. 1197

pmlogextract handling of empty archives



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:04:18 UTC 2026","Thu Jan 29 20:04:19 UTC 2026","1000","","ubuntu2004-container","","","","QA 762","PCP QA Test No. 762

chkhelp with duplicate names in the PMNS



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:36:05 UTC 2026","Thu Jan 29 19:36:05 UTC 2026","0","","ubuntu1804-container","","","","QA 410","PCP QA Test No. 410

event records and pmdumplog



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:31:12 UTC 2026","Thu Jan 29 20:31:12 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1185","PCP QA Test No. 1185

Exercise pmrep archive creation with help texts.



Copyright (c) 2020 Red Hat.



"
"passed","Thu Jan 29 19:33:42 UTC 2026","Thu Jan 29 19:33:43 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 316","PCP QA Test No. 316

exercise pmParseInterval



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:50:02 UTC 2026","Thu Jan 29 19:50:02 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 569","PCP QA Test No. 569

exercise pmprobe, and pv 679693 in particular



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:55:44 UTC 2026","Thu Jan 29 20:55:44 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1574","PCP QA Test No. 1574

Checking memory leaks for pmseries functions



Copyright (c) 2022 Shiyao Chen.  All Rights Reserved.



"
"passed","Thu Jan 29 20:59:59 UTC 2026","Thu Jan 29 21:00:01 UTC 2026","2000","","debian11-container","","","","QA 1634","PCP QA Test No. 1634

Test pmdasockets



Copyright (c) 2021 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:23:00 UTC 2026","Thu Jan 29 20:23:01 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1042","PCP QA Test No. 1042

Check that unauthenticated REST API access to proc.* is not

possible.



Copyright (c) 2015,2019 Red Hat.



"
"passed","Thu Jan 29 19:12:38 UTC 2026","Thu Jan 29 19:12:43 UTC 2026","5000","","ubuntu1804-i386-container","","","","QA 135","PCP QA Test No. 135

Simple forwards and backwards scan of a multi-volume log



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:04:53 UTC 2026","Thu Jan 29 20:04:56 UTC 2026","3000","","ubuntu2004-container","","","","QA 769","PCP QA Test No. 769

Check if the ""chkconfig"" controls and tests for the init scripts

and as used in the QA tests really work.



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 21:02:52 UTC 2026","Thu Jan 29 21:02:52 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1838","PCP QA Test No. 1838

Exercise Linux kernel external fragmentation memory metric.



Copyright (c) 2023 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 21:02:09 UTC 2026","Thu Jan 29 21:02:10 UTC 2026","1000","","ubuntu1804-container","","","","QA 1991","PCP QA Test No. 1991

Exercise various pcp-netstat(1) command options.



Copyright (c) 2023 Oracle and/or its affiliates.

DO NOT ALTER OR REMOVE COPYRIGHT NOTICES OR THIS FILE HEADER.



"
"passed","Thu Jan 29 20:41:56 UTC 2026","Thu Jan 29 20:42:01 UTC 2026","5000","","debian11-container","","","","QA 1302","PCP QA Test No. 1302

pmlogrewrite - delete all instances corner case

Coverity CID 288219



Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:10:36 UTC 2026","Thu Jan 29 20:11:06 UTC 2026","30000","","debian11-container","","","","QA 763","PCP QA Test No. 763

Exercise slow PMDA connect_pmcd() method.

[see also qa/843 for the Python version]



Copyright (c) 2014 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:47:55 UTC 2026","Thu Jan 29 19:47:55 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 532","PCP QA Test No. 532

pmlogger_check with *-xx.* archives and .meta files in subdirs

(loosely based on 530 and 338)



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



Note: for reasons that are not understood, this test sometimes fails

	but passes when rerun



check-group-include: pmlogrewrite pmlogextract



"
"passed","Thu Jan 29 19:54:44 UTC 2026","Thu Jan 29 19:54:44 UTC 2026","0","","debian11-container","","","","QA 582","PCP QA Test No. 582

Test pmdumplog's new -a option (=> -L, not -l)



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:17:00 UTC 2026","Thu Jan 29 20:17:00 UTC 2026","0","","ubuntu2004-container","","","","QA 1051","PCP QA Test No. 1051 (formerly 582)

pmieconf dumps core



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:53:31 UTC 2026","Thu Jan 29 20:53:43 UTC 2026","12000","","ubuntu2004-container","","","","QA 1848","PCP QA Test No. 1848

check out __pmCleanMapDir()



valgrind variant, see qa/1849 for the non-valgrind variant



check-group-include: libpcp



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:20:11 UTC 2026","Thu Jan 29 20:20:12 UTC 2026","1000","","ubuntu2004-container","","","","QA 1101","PCP QA Test No. 1101

libpcp_web



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:49:57 UTC 2026","Thu Jan 29 20:49:57 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1475","PCP QA Test No. 1475

Exercise the BPF PMDA CO-RE mountsnoop module - install, remove and values.



Copyright (c) 2022 Sohaib Mohamed.



"
"passed","Thu Jan 29 20:32:42 UTC 2026","Thu Jan 29 20:32:42 UTC 2026","0","","debian11-container","","","","QA 1177","PCP QA Test No. 1177

Check pmTraversePMNS return codes match man page.

See https://github.com/performancecopilot/pcp/issues/441



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:42:59 UTC 2026","Thu Jan 29 19:42:59 UTC 2026","0","","ubuntu2004-container","","","","QA 471","PCP QA Test No. 471

test fix for #621699 pcp scripts should check the user has root access



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:52:13 UTC 2026","Thu Jan 29 20:52:21 UTC 2026","8000","","ubuntu2004-container","","","","QA 1747","PCP QA Test No. 1747

Exercise pmlogger labels handling for dynamic instance domains.



Copyright (c) 2025 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:09:23 UTC 2026","Thu Jan 29 20:09:24 UTC 2026","1000","","ubuntu2004-container","","","","QA 852","PCP QA Test No. 852

Exercise pmdaproc per-process per-thread metric extraction.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Jan 29 20:44:29 UTC 2026","Thu Jan 29 20:44:32 UTC 2026","3000","","ubuntu2004-container","","","","QA 1534","PCP QA Test No. 1534

Test Linux ZFS PMDA pool metrics with valgrind



"
"passed","Thu Jan 29 19:53:39 UTC 2026","Thu Jan 29 19:53:39 UTC 2026","0","","ubuntu1804-container","","","","QA 624","PCP QA Test No. 610

pmlogrewrite - -i option with xz compressed input



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.

Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:48:34 UTC 2026","Thu Jan 29 19:48:42 UTC 2026","8000","","ubuntu1804-i386-container","","","","QA 541","PCP QA Test No. 541

another variant on ...

535080 - dynamic indoms for pmie, uses sample.dynamic.*

this time, the problem is when the intial instance domain contains

one instance, the pmie expression tree uses the 1:1 operator instead

of the n:1 operator



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:51:22 UTC 2026","Thu Jan 29 20:51:22 UTC 2026","0","","ubuntu2004-container","","","","QA 1715","PCP QA Test No. 1715

Exercises pmdastatsd

- hdr histogram aggregation on duration metrics

Since agent works with UDP datagrams, we have to take into account

that not all payloads will get processed and some will get lost.

Following test assumes that at least 10% of datagrams get processed

and measured values are within 35% +/- of expected values



Copyright (c) 2020 Red Hat.



"
"passed","Thu Jan 29 20:01:49 UTC 2026","Thu Jan 29 20:01:51 UTC 2026","2000","","debian11-container","","","","QA 650","PCP QA Test No. 650

pmlogger configs having PMIDs with multiple metric names



Copyright (c) 2010 Aconex.  All Rights Reserved.



"
"passed","Thu Jan 29 20:03:00 UTC 2026","Thu Jan 29 20:03:00 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 690","PCP QA Test No. 690

derived metrics & instance filtering - bind checks



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"failed","Thu Jan 29 20:38:08 UTC 2026","Thu Jan 29 20:38:11 UTC 2026","3000","","debian11-container","","","","QA 1222","PCP QA Test No. 1222

Exercise multiple DSO PMDAs using pmdaDynamic APIs.



Copyright (c) 2017 Red Hat.



**To reproduce this test, please run:**

    build/ci/ci-run.py debian11-container reproduce"
"skipped","Thu Jan 29 20:47:36 UTC 2026","Thu Jan 29 20:47:36 UTC 2026","0","","ubuntu2004-container","","","","QA 1604","PCP QA Test No. 1604

Exercise pmproxy REST API /series/values endpoint using curl(1).



Copyright (c) 2022 Red Hat.



"
"passed","Thu Jan 29 20:23:48 UTC 2026","Thu Jan 29 20:25:18 UTC 2026","90000","","ubuntu1804-container","","","","QA 1128","PCP QA Test No. 1128

pmie retry back-off for bad metric



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:46:10 UTC 2026","Thu Jan 29 20:46:10 UTC 2026","0","","debian11-container","","","","QA 1360","PCP QA Test No. 1360

based on qa/1696 pmproxy REST API load testing ...

pmproxy should start w/out valgrind issues when it refuses to

connect to older versions of a key server.



Copyright (c) 2019 Red Hat.

Copyright (c) 2021 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 21:02:22 UTC 2026","Thu Jan 29 21:02:23 UTC 2026","1000","","ubuntu1804-container","","","","QA 1997","PCP QA Test No. 1997

Exercise various pcp-nfsiostat(1) command options.



Copyright (c) 2023 Oracle and/or its affiliates.

DO NOT ALTER OR REMOVE COPYRIGHT NOTICES OR THIS FILE HEADER.



"
"passed","Thu Jan 29 20:12:30 UTC 2026","Thu Jan 29 20:12:40 UTC 2026","10000","","debian11-container","","","","QA 800","PCP QA Test No. 800

Excercise the hotproc additions to the linux_proc pmda



Copyright (c) 2014 Martins Innus.  All Rights Reserved.



"
"passed","Thu Jan 29 19:18:49 UTC 2026","Thu Jan 29 19:18:52 UTC 2026","3000","","debian11-container","","","","QA 175","PCP QA Test No. 175

Check pmval for initial ""No values"" and sample ctrs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:53:30 UTC 2026","Thu Jan 29 20:54:09 UTC 2026","39000","","debian11-container","","","","QA 1516","PCP QA Test No. 1516

derived metrics - iostat.conf workout



valgrind variant, see qa/1509 for the non-valgrind variant



check-group-include: derive



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
